id,manufacturer,brand,collection,model,color,colorCode,eyeSize,bridge,temple,upc,sku,internalId,wholesaleCost,retailPrice,stockQuantity,gender,description,isActive,createdAt,updatedAt,showInPos,isFeatured,posDisplayOrder,pricingCategory
cmiwrjo4b05fritntb6cqphl6,"",COACH,,HC6065,Dk Tort/Dk Tort Military,5291,51,17,135,725125932172,,,88.94,267,1,,,t,2025-12-08 06:21:17.147,2025-12-08 06:21:17.147,t,f,999,FRAME
cmiwrjoit05ftitntu420v2pn,"",Oakley Frame,,OY8001,Satin Black,800101,50,15,128,888392266316,,,40,120,1,,,t,2025-12-08 06:21:17.669,2025-12-08 06:21:17.669,t,f,999,FRAME
cmiwrjoxd05fvitntloa3z3xx,"",KLiiK:denmark,,K-726,TEAL ORCHID,S204,47,15,135,676190651386,,,89.99,270,1,,,t,2025-12-08 06:21:18.194,2025-12-08 06:21:18.194,t,f,999,FRAME
cmiwrjpc205fxitntton9ee31,"",Bebe,,BB5170,BLUE CRYSTAL,400,53,16,135,788678158611,,,80,129.99,1,,,t,2025-12-08 06:21:18.723,2025-12-08 06:21:18.723,t,f,999,FRAME
cmiwrjpqw05fzitntrg8we7rf,"",Oakley,,OO9238 Fives Squared  FD,Matte Black,92383,54,20,133,,,,59.71,179,1,,,t,2025-12-08 06:21:19.256,2025-12-08 06:21:19.256,t,f,999,FRAME
cmiwrjq5405g1itnt2gswuc89,"",Oakley,,OO9431 Lateralis  FD,Beige,943105,60,19,126,,,,92.51,278,1,,,t,2025-12-08 06:21:19.769,2025-12-08 06:21:19.769,t,f,999,FRAME
cmiwrjqje05g3itntg1dopy1k,"",Oakley Frame,,OX5153 METAL PLATE TI,SATIN BLACK,515301,54,18,138,888392575012,,,118.65,356,0,,,t,2025-12-08 06:21:20.282,2025-12-08 06:21:20.282,t,f,999,FRAME
cmiwrjqqm05g4itntpl1fm86v,"",Oakley,,OO9448 Sylas  FD,Crystal,944804,55,17,140,,,,85.68,257,0,,,t,2025-12-08 06:21:20.542,2025-12-08 06:21:20.542,t,f,999,FRAME
cmiwrjqxz05g5itnto5pifn7x,"",Ray-Ban,,RB4202,Matte Brown,607313,55,17,145,,,,0,0,1,,,t,2025-12-08 06:21:20.808,2025-12-08 06:21:20.808,t,f,999,FRAME
cmiwrjrcp05g7itntdfdl4ci9,"",Cole Haan,,CH4043,SMOKE HORN,036,53,17,140,788678578181,,,93,168,0,,,t,2025-12-08 06:21:21.338,2025-12-08 06:21:21.338,t,f,999,FRAME
cmiwrjrju05g8itntwog8jhur,"",Ralph,,RA7170U,SHINY TRANSPARENT BURGUN,6210,55,17,145,8056262228371,,,55.53,167,1,,,t,2025-12-08 06:21:21.595,2025-12-08 06:21:21.595,t,f,999,FRAME
cmiwrjryj05gaitntxbcajymr,"",Ralph Lauren,,RA5324,Navy,,56,18,145,,,,45.12,135,1,,,t,2025-12-08 06:21:22.124,2025-12-08 06:21:22.124,t,f,999,FRAME
cmiwrjsd505gcitntvngfxfay,"",Ralph Lauren,,RA5326,Brown Mil,,55,17,145,,,,45.12,135,1,,,t,2025-12-08 06:21:22.649,2025-12-08 06:21:22.649,t,f,999,FRAME
cmiwrjsro05geitntyln3w1ha,"",6A,,6A3015 BRD 310,BLACK,301501,57,17,145,8056597800020,,,83.84,240,3,,,t,2025-12-08 06:21:23.173,2025-12-08 06:21:23.173,t,f,999,FRAME
cmiwrjt6m05ggitntkzoz7oo7,"",Flexon,,FLEXON 609,(200) SHINY BROWN,200,48,19,135,,,,69,207,0,,,t,2025-12-08 06:21:23.71,2025-12-08 06:21:23.71,t,f,999,FRAME
cmiwrjtdt05ghitntdxf3fja9,"",Swarovski,,SK5398,shiny rose gold,028,53,16,140,889214206312,,,83,249,1,,,t,2025-12-08 06:21:23.97,2025-12-08 06:21:23.97,t,f,999,FRAME
cmiwrjtsb05gjitnt3qlr6y2x,"",Vision Source,,PL-158,Tortoise,,59,18,145,193033692769,,,65,134,0,,,t,2025-12-08 06:21:24.491,2025-12-08 06:21:24.491,t,f,999,FRAME
cmiwrjtzj05gkitntc12ilqxr,"",Ray-Ban Youth,,RY1636,STRIPED GREEN ON TRANSP,3990,48,17,130,8056262246924,,,41.8,125,1,,,t,2025-12-08 06:21:24.751,2025-12-08 06:21:24.751,t,f,999,FRAME
cmiwrjuea05gmitnthm2xcd80,"",Coach,,HC8423U CAD80  FD,Grey/Mint Gradient,58902C,56,16,135,,,,85.91,258,2,,,t,2025-12-08 06:21:25.282,2025-12-08 06:21:25.282,t,f,999,FRAME
cmiwrjusg05goitntqqmk5zj7,"",COACH,,HC6267D,TRANSPARENT KHAKI,5887,54,16,145,725125529532,,,73.48,220,1,,,t,2025-12-08 06:21:25.793,2025-12-08 06:21:25.793,t,f,999,FRAME
cmiwrjv7a05gqitntq43e13ld,"",Coach,,HC8430D CAE87  FD,Milky White,588513,56,18,145,,,,71.23,214,1,,,t,2025-12-08 06:21:26.326,2025-12-08 06:21:26.326,t,f,999,FRAME
cmiwrjvm005gsitntn4awx2qz,"",COACH,,HC5185,SHINY SILVER,9001,52,18,140,725125528917,,,76.37,229,1,,,t,2025-12-08 06:21:26.856,2025-12-08 06:21:26.856,t,f,999,FRAME
cmiwrjw2305guitnt8byhjwmt,"",COACH,,HC5185,SHINY LIGHT GOLD,9005,52,18,140,725125528931,,,76.37,229,1,,,t,2025-12-08 06:21:27.386,2025-12-08 06:21:27.386,t,f,999,FRAME
cmiwrjwgs05gwitntlkx0umkp,"",COACH,,HC5184,SHINY LIGHT GOLD / CLEAR,9430,54,17,140,725125528900,,,88.94,267,1,,,t,2025-12-08 06:21:27.964,2025-12-08 06:21:27.964,t,f,999,FRAME
cmiwrjwv905gyitntrgurpbfo,"",Coach,,HC8418U CAD18  FD,Milky Pink,589646,53,20,140,,,,71.23,214,1,,,t,2025-12-08 06:21:28.485,2025-12-08 06:21:28.485,t,f,999,FRAME
cmiwrjx9y05h0itnt1r1xu81s,"",COACH,,HC6265U,TRANSPARENT GREY,5878,52,18,145,725125529402,,,81.2,244,1,,,t,2025-12-08 06:21:29.014,2025-12-08 06:21:29.014,t,f,999,FRAME
cmiwrjxoc05h2itnt0l96ybnw,"",COACH,,HC6261BU,BLACK,5002,52,19,145,725125528092,,,88.94,267,1,,,t,2025-12-08 06:21:29.532,2025-12-08 06:21:29.532,t,f,999,FRAME
cmiwrjy3505h4itntc4a5dlih,"",COACH,,HC5191TD,SHINY LIGHT GOLD,9005,53,18,145,725125529877,,,88.94,267,0,,,t,2025-12-08 06:21:30.066,2025-12-08 06:21:30.066,t,f,999,FRAME
cmiwrjyal05h5itnt2ame1r4j,"",Coach,,HC8424U CAD54  FD,Pearlized Blue Watercolor,58664M,54,18,140,,,,85.91,258,0,,,t,2025-12-08 06:21:30.333,2025-12-08 06:21:30.333,t,f,999,FRAME
cmiwrjyhw05h6itnt3a8ege1b,"",COACH,,HC6197U,DARK TORTOISE,5120,53,18,140,725125386838,,,76.37,229,1,,,t,2025-12-08 06:21:30.597,2025-12-08 06:21:30.597,t,f,999,FRAME
cmiwrjywr05h8itnt38g59awn,"",COACH,,HC6146U,TRANSPARENT BROWN,5561,53,16,140,725125068048,,,76.37,229,2,,,t,2025-12-08 06:21:31.132,2025-12-08 06:21:31.132,t,f,999,FRAME
cmiwrjzbg05haitntcnkbvu78,"",COACH,,HC5138,SATIN SAND,9414,55,17,140,725125530163,,,81.2,244,1,,,t,2025-12-08 06:21:31.661,2025-12-08 06:21:31.661,t,f,999,FRAME
cmiwrjzqa05hcitntdc3eph0d,"",COACH,,HC5190TD,ANTIQUE GOLD,9333,51,19,145,725125529846,,,88.94,267,1,,,t,2025-12-08 06:21:32.195,2025-12-08 06:21:32.195,t,f,999,FRAME
cmiwrk05905heitnt4tsql0k2,"",COACH,,HC6256U,MILKY SEAGLASS,5865,53,16,140,725125527941,,,73.48,220,1,,,t,2025-12-08 06:21:32.733,2025-12-08 06:21:32.733,t,f,999,FRAME
cmiwrk0jv05hgitnt4e261im5,"",COACH,,HC6065,Confetti Purple,5288,49,17,135,725125932226,,,88.94,267,0,,,t,2025-12-08 06:21:33.26,2025-12-08 06:21:33.26,t,f,999,FRAME
cmiwrk0rc05hhitnt0pdhwlhj,"",COACH,,HC6259U,BROWN WATERCOLOR,5868,51,19,140,725125527873,,,81.2,244,1,,,t,2025-12-08 06:21:33.528,2025-12-08 06:21:33.528,t,f,999,FRAME
cmiwrk16w05hjitntdxy95mn3,"",COACH,,HC6065,PURPLE CONFETTI TORTOISE,5288,53,17,140,725125465601,,,88.94,267,1,,,t,2025-12-08 06:21:34.088,2025-12-08 06:21:34.088,t,f,999,FRAME
cmiwrk1lm05hlitnta012wwx3,"",COACH,,HC6260U,PEACH TORTOISE,5590,54,17,145,725125528061,,,76.37,229,0,,,t,2025-12-08 06:21:34.619,2025-12-08 06:21:34.619,t,f,999,FRAME
cmiwrk1t705hmitntd3yy8wvv,"",Ralph,,RA7174U,SHINY ROSE HAVANA,5575,55,17,145,8056262227992,,,55.53,167,1,,,t,2025-12-08 06:21:34.891,2025-12-08 06:21:34.891,t,f,999,FRAME
cmiwrk27u05hoitnt618qxx6r,"",COACH,,HC6196U,TRANSPARENT RED,5713,52,16,140,725125386784,,,73.48,220,0,,,t,2025-12-08 06:21:35.418,2025-12-08 06:21:35.418,t,f,999,FRAME
cmiwrk2fc05hpitntekey9qxy,"",Ray Ban,,RB3735 Bain Bridge  FD,Gold,,60,17,145,,,,89.87,235,0,,,t,2025-12-08 06:21:35.688,2025-12-08 06:21:35.688,t,f,999,FRAME
cmiwrk2ms05hqitntojzst1f1,"",Polo,,PH2288,SHINY BLACK,5001,51,20,145,8056262396100,,,76.41,229,1,,,t,2025-12-08 06:21:35.956,2025-12-08 06:21:35.956,t,f,999,FRAME
cmiwrk31i05hsitntglli23y9,"",Polo,,PH2290U,SHINY HAVANA,5974,54,17,145,8056262396995,,,71.22,214,2,,,t,2025-12-08 06:21:36.486,2025-12-08 06:21:36.486,t,f,999,FRAME
cmiwrk3g405huitntxeb2oxjj,"",Polo,,PH2123,SHINY BLACK,5001,56,17,145,8053672818352,,,79.02,237,1,,,t,2025-12-08 06:21:37.012,2025-12-08 06:21:37.012,t,f,999,FRAME
cmiwrk3ur05hwitntawidmz9d,"",Polo,,PH2237U,SHINY BLACK,5523,55,16,145,8056597534468,,,65.5,197,1,,,t,2025-12-08 06:21:37.539,2025-12-08 06:21:37.539,t,f,999,FRAME
cmiwrk49n05hyitnt1eiy4tqt,"",Affordable Designs,,Gloria,Pink,,56,16,140,407797021391,,,79.95,150,1,,,t,2025-12-08 06:21:38.075,2025-12-08 06:21:38.075,t,f,999,FRAME
cmiwrk4oe05i0itntc0fnzs9d,"",Affordable Designs,,Heather,Brown Fade,,53,17,145,,,,79.95,120,1,,,t,2025-12-08 06:21:38.606,2025-12-08 06:21:38.606,t,f,999,FRAME
cmiwrk52x05i2itntoxmd0lf6,"",Affordable Designs,,Kent,Black,,52,19,145,810040600364,,,79.95,160,1,,,t,2025-12-08 06:21:39.129,2025-12-08 06:21:39.129,t,f,999,FRAME
cmiwrk5ha05i4itnt2np6ioqf,"",Affordable Designs,,Juniper,Peach,,52,18,140,810040605017,,,69.95,150,1,,,t,2025-12-08 06:21:39.647,2025-12-08 06:21:39.647,t,f,999,FRAME
cmiwrk5vu05i6itnt7i9ealfn,"",Affordable Designs,,Juniper,Pink,,52,18,140,810040605000,,,69.95,150,1,,,t,2025-12-08 06:21:40.171,2025-12-08 06:21:40.171,t,f,999,FRAME
cmiwrk6ag05i8itnt1wf6cq8q,"",Affordable Designs,,Carmine,Black,,55,17,145,810146780038,,,79.95,160,0,,,t,2025-12-08 06:21:40.696,2025-12-08 06:21:40.696,t,f,999,FRAME
cmiwrk6hm05i9itntw53poloa,"",Affordable Designs,,Carmine,Blue,,55,17,145,810146780052,,,79.95,160,1,,,t,2025-12-08 06:21:40.955,2025-12-08 06:21:40.955,t,f,999,FRAME
cmiwrk6ww05ibitntqjws9gr7,"",Affordable Designs,,Carmine,Brown,,55,17,145,810146780045,,,79.95,160,1,,,t,2025-12-08 06:21:41.505,2025-12-08 06:21:41.505,t,f,999,FRAME
cmiwrk7bf05iditntd16xgtva,"",Affordable Designs,,Cher,Black,,52,17,140,812539039884,,,79.95,187,1,,,t,2025-12-08 06:21:42.028,2025-12-08 06:21:42.028,t,f,999,FRAME
cmiwrk7r905ifitnt1onqjvbl,"",Affordable Designs,,Cher,Crystal,,52,17,140,812539039907,,,79.95,187,1,,,t,2025-12-08 06:21:42.546,2025-12-08 06:21:42.546,t,f,999,FRAME
cmiwrk85z05ihitntojvg893f,"",Affordable Designs,,Cher,Violet,,52,17,140,812539039891,,,79.95,187,1,,,t,2025-12-08 06:21:43.128,2025-12-08 06:21:43.128,t,f,999,FRAME
cmiwrk8l905ijitntn7nqfgt0,"",Affordable Designs,,Dani,Brown wood,,54,16,140,810040600135,,,79.95,0,1,,,t,2025-12-08 06:21:43.678,2025-12-08 06:21:43.678,t,f,999,FRAME
cmiwrk90h05ilitntjw68eqbp,"",Affordable Designs,,Darcey,Black/Pink,,52,20,145,407797020820,,,79.95,150,1,,,t,2025-12-08 06:21:44.226,2025-12-08 06:21:44.226,t,f,999,FRAME
cmiwrk9fz05initntemwyt1dz,"",Affordable Designs,,Darcey,Blue/Green,,52,20,145,407797020806,,,79.95,150,1,,,t,2025-12-08 06:21:44.783,2025-12-08 06:21:44.783,t,f,999,FRAME
cmiwrk9v705ipitnt2bzrbrsd,"",Affordable Designs,,Darcey,Tortoise,,52,20,145,810040604867,,,79.95,150,1,,,t,2025-12-08 06:21:45.332,2025-12-08 06:21:45.332,t,f,999,FRAME
cmiwrka9z05iritntkd7fh14f,"",Affordable Designs,,Dwayne,Black,,54,20,145,810146782377,,,79.95,0,1,,,t,2025-12-08 06:21:45.863,2025-12-08 06:21:45.863,t,f,999,FRAME
cmiwrkaow05ititntn7tnwyrg,"",Affordable Designs,,Dwayne,Brown,,54,20,145,810146782384,,,79.95,0,1,,,t,2025-12-08 06:21:46.401,2025-12-08 06:21:46.401,t,f,999,FRAME
cmiwrkb4205ivitnt7ryg8id6,"",Affordable Designs,,Dwayne,Grey,,54,20,145,810146782360,,,79.95,0,1,,,t,2025-12-08 06:21:46.946,2025-12-08 06:21:46.946,t,f,999,FRAME
cmiwrkbiv05ixitntykvl6fbh,"",Affordable Designs,,Monty,Tortoise,,58,18,150,,,,79.95,160,1,,,t,2025-12-08 06:21:47.479,2025-12-08 06:21:47.479,t,f,999,FRAME
cmiwrkby905izitntksdh293x,"",Affordable Designs,,Farah,Brown,,55,16,145,407797021940,,,79.95,0,1,,,t,2025-12-08 06:21:48.034,2025-12-08 06:21:48.034,t,f,999,FRAME
cmiwrkcd305j1itntekwb8y7w,"",Affordable Designs,,Farah,Gold,,55,16,145,407797021957,,,79.95,0,1,,,t,2025-12-08 06:21:48.568,2025-12-08 06:21:48.568,t,f,999,FRAME
cmiwrkcrz05j3itntzqmz4bwk,"",Affordable Designs,,Farah,Silver,,55,16,145,407797021964,,,79.95,0,1,,,t,2025-12-08 06:21:49.103,2025-12-08 06:21:49.103,t,f,999,FRAME
cmiwrkd6q05j5itnt4admzc4a,"",Affordable Designs,,Fischer,Black,,57,18,145,810146781349,,,79.95,187,1,,,t,2025-12-08 06:21:49.634,2025-12-08 06:21:49.634,t,f,999,FRAME
cmiwrkdma05j7itntvc8jccyo,"",Affordable Designs,,Fischer,Gold,,57,18,145,810146781356,,,79.95,187,2,,,t,2025-12-08 06:21:50.194,2025-12-08 06:21:50.194,t,f,999,FRAME
cmiwrke1905j9itnt89b0kwis,"",Affordable Designs,,Finn,Brown Fade,,56,18,150,,,,79.95,0,1,,,t,2025-12-08 06:21:50.733,2025-12-08 06:21:50.733,t,f,999,FRAME
cmiwrkeg905jbitnt6vj3hdvd,"",Affordable Designs,,Liam,Tortoise Matte,,55,15,145,,,,79.95,0,1,,,t,2025-12-08 06:21:51.274,2025-12-08 06:21:51.274,t,f,999,FRAME
cmiwrkev005jditntqong6qqc,"",Affordable Designs,,Malcolm,Gold Tortoise,,52,21,145,812539038740,,,79.95,0,1,,,t,2025-12-08 06:21:51.804,2025-12-08 06:21:51.804,t,f,999,FRAME
cmiwrkf9f05jfitntsdpsloo3,"",Affordable Designs,,Woodstock,Matt Black,,54,22,145,810040600302,,,79.95,160,1,,,t,2025-12-08 06:21:52.323,2025-12-08 06:21:52.323,t,f,999,FRAME
cmiwrkfof05jhitnty2iaj982,"",Affordable Designs,,Wyoming,Black,,53,18,145,810146781325,,,79.95,0,1,,,t,2025-12-08 06:21:52.863,2025-12-08 06:21:52.863,t,f,999,FRAME
cmiwrkg3q05jjitnt719zl0vv,"",Affordable Designs,,Wyoming,Brown,,53,18,145,810146781318,,,79.95,0,1,,,t,2025-12-08 06:21:53.415,2025-12-08 06:21:53.415,t,f,999,FRAME
cmiwrkgi705jlitnti0p5v8m9,"",Affordable Designs,,Wyoming,Burgundy,,53,18,145,810146781332,,,79.95,0,1,,,t,2025-12-08 06:21:53.936,2025-12-08 06:21:53.936,t,f,999,FRAME
cmiwrkgxg05jnitntq84217xj,"",Affordable Designs,,Yvonne,Black,,53,15,140,407797022176,,,79.95,149,1,,,t,2025-12-08 06:21:54.484,2025-12-08 06:21:54.484,t,f,999,FRAME
cmiwrkhcf05jpitnt6ygbtjg0,"",Affordable Designs,,Zachary,Blue,,56,18,145,407797022138,,,79.95,0,1,,,t,2025-12-08 06:21:55.023,2025-12-08 06:21:55.023,t,f,999,FRAME
cmiwrkhr105jritnt4pvu6w8d,"",Affordable Designs,,Kia,Black,,52,17,140,,,,75.95,0,0,,,t,2025-12-08 06:21:55.55,2025-12-08 06:21:55.55,t,f,999,FRAME
cmiwrkhy905jsitntzhvq5agc,"",Affordable Designs,,Laney,Brown,,56,17,145,810040608032,,,79.95,0,1,,,t,2025-12-08 06:21:55.809,2025-12-08 06:21:55.809,t,f,999,FRAME
cmiwrkicu05juitnts5ugc7kd,"",Affordable Designs,,Laney,Burgundy,,56,17,145,810040608049,,,79.95,0,1,,,t,2025-12-08 06:21:56.335,2025-12-08 06:21:56.335,t,f,999,FRAME
cmiwrkiro05jwitntvfs982nd,"",Affordable Designs,,Laney,Violet,,56,17,145,810040608056,,,79.95,0,1,,,t,2025-12-08 06:21:56.868,2025-12-08 06:21:56.868,t,f,999,FRAME
cmiwrkj6h05jyitnt89mj8mq1,"",Affordable Designs,,Penny,Brown,,55,17,145,407797020844,,,79.95,150,0,,,t,2025-12-08 06:21:57.402,2025-12-08 06:21:57.402,t,f,999,FRAME
cmiwrkjf305jzitntuc43uakf,"",Affordable Designs,,Shelli,Crystal Grey,,54,17,140,810040600234,,,79.95,160,1,,,t,2025-12-08 06:21:57.66,2025-12-08 06:21:57.66,t,f,999,FRAME
cmiwrkjts05k1itntp1tanb7f,"",Affordable Designs,,Silvio,Brown,,54,16,140,407797021476,,,79.95,129,1,,,t,2025-12-08 06:21:58.24,2025-12-08 06:21:58.24,t,f,999,FRAME
cmiwrkk9905k3itntgu86z58m,"",Ralph,,RA6062,SHINY LIGHT BLUE,9480,53,16,145,8056262458976,,,72.36,217,0,,,t,2025-12-08 06:21:58.797,2025-12-08 06:21:58.797,t,f,999,FRAME
cmiwrkkgm05k4itntik1s49ys,"",Ralph,,RA7179U,PINK HAVANA,6058,55,16,145,8056262460238,,,61.7,185,1,,,t,2025-12-08 06:21:59.062,2025-12-08 06:21:59.062,t,f,999,FRAME
cmiwrkkv005k6itntjlldtfzm,"",6A,,6A3005 BRD 330,MATTE BLACK,300501,57,16,145,8056597592734,,,88.93,267,1,,,t,2025-12-08 06:21:59.58,2025-12-08 06:21:59.58,t,f,999,FRAME
cmiwrkl9f05k8itnt1eaj77vy,"",6A,,6A8021 OCR 700,MATTE ALGAE GREEN,802104,53,14,140,8056262165973,,,73.36,220,2,,,t,2025-12-08 06:22:00.099,2025-12-08 06:22:00.099,t,f,999,FRAME
cmiwrklod05kaitntfg7yktqe,"",6A,,6A8012 PCR 400,ALGAE GREEN,801203,53,16,145,8056262140321,,,74.86,225,0,,,t,2025-12-08 06:22:00.638,2025-12-08 06:22:00.638,t,f,999,FRAME
cmiwrklvs05kbitnt43ht9bf9,"",Costa Sunglasses,,06S9124,Black,,57,17,138,,,,94.66,284,1,,,t,2025-12-08 06:22:00.905,2025-12-08 06:22:00.905,t,f,999,FRAME
cmiwrkmai05kditnt2tggcd9a,"",Costa Del Mar,,06S9009 Tuna Alley FD,Tourtise,,62,11,125,,,,116.5,350,1,,,t,2025-12-08 06:22:01.434,2025-12-08 06:22:01.434,t,f,999,FRAME
cmiwrkmp005kfitntrbnfryr7,"",Costa Del Mar Sun,,Fernandina,White Gold,,57,15,132,,,,78.85,237,1,,,t,2025-12-08 06:22:01.957,2025-12-08 06:22:01.957,t,f,999,FRAME
cmiwrkn3h05khitnth0j0horr,"",Costa Del Mar,,06S9118 Finlet  FD,Green,,59,19,125,,,,124,372,1,,,t,2025-12-08 06:22:02.477,2025-12-08 06:22:02.477,t,f,999,FRAME
cmiwrknhz05kjitntm802kiq6,"",6A,,6A8012 PCR 400,BLACK,801201,55,16,145,8056597811149,,,74.86,225,2,,,t,2025-12-08 06:22:03,2025-12-08 06:22:03,t,f,999,FRAME
cmiwrknwl05klitntvcz39bx0,"",Costa Del Mar,,06S9114 Seadrift FD,shiny tortoise,,58,15,123,,,,83.21,250,1,,,t,2025-12-08 06:22:03.525,2025-12-08 06:22:03.525,t,f,999,FRAME
cmiwrkob805knitntnwwys3za,"",Costa Del Mar RX,,06S2011,Tortoise,,57,15,145,,,,85,255,1,,,t,2025-12-08 06:22:04.053,2025-12-08 06:22:04.053,t,f,999,FRAME
cmiwrkopw05kpitnt7wajqxw1,"",Costa Del Mar RX,,06S2011,Vapor Mist,,55,15,145,,,,85,255,1,,,t,2025-12-08 06:22:04.58,2025-12-08 06:22:04.58,t,f,999,FRAME
cmiwrkp4q05kritnt97ko8blx,"",Affordable Designs,,Moira,Brown,,53,17,140,810040605093,,,69.95,0,1,,,t,2025-12-08 06:22:05.114,2025-12-08 06:22:05.114,t,f,999,FRAME
cmiwrkpj205ktitntx259zrbp,"",Harley-Davidson,,HD0949,matte dark nickeltin,007,56,16,145,889214400512,,,77,231,0,,,t,2025-12-08 06:22:05.63,2025-12-08 06:22:05.63,t,f,999,FRAME
cmiwrkpq505kuitntzkto5r27,"",Scott Harris,,Scott Harris 832,Graphite / Turquoise,3,53,16,140,738921565796,,,80.95,240,0,,,t,2025-12-08 06:22:05.885,2025-12-08 06:22:05.885,t,f,999,FRAME
cmiwrkpxe05kvitntgkbyx14u,"",COACH,,HC6261BU,MILKY EGGPLANT,5522,50,19,140,725125528184,,,88.94,267,0,,,t,2025-12-08 06:22:06.147,2025-12-08 06:22:06.147,t,f,999,FRAME
cmiwrkq4w05kwitnttnupvcph,"",Oakley,,OO9102 Holbrook  FD,Matte Black,D655,57,18,137,,,,83.28,250,0,,,t,2025-12-08 06:22:06.416,2025-12-08 06:22:06.416,t,f,999,FRAME
cmiwrkqcg05kxitntnbkte3j1,"",Line Art,,XL 2173,Rose,RO,51,17,135,888989327567,,,169.99,255,0,,,t,2025-12-08 06:22:06.688,2025-12-08 06:22:06.688,t,f,999,FRAME
cmiwrkqjv05kyitntv9fb2trw,"",Affordable Designs,,Marge,Rose,,53,18,138,,,,79.95,159,1,,,t,2025-12-08 06:22:06.956,2025-12-08 06:22:06.956,t,f,999,FRAME
cmiwrkqyf05l0itntfhwl7d4a,"",Affordable Designs,,Brooks,Black,,54,17,140,812539039853,,,79.95,130,1,,,t,2025-12-08 06:22:07.48,2025-12-08 06:22:07.48,t,f,999,FRAME
cmiwrkrdq05l2itntusjyja29,"",Affordable Designs,,Brooks,Blue,,54,17,140,812539039860,,,79.95,130,1,,,t,2025-12-08 06:22:08.03,2025-12-08 06:22:08.03,t,f,999,FRAME
cmiwrkrsl05l4itnt0wqv92ll,"",Affordable Designs,,Brooks,Grey,,54,17,140,812539039877,,,79.95,130,1,,,t,2025-12-08 06:22:08.565,2025-12-08 06:22:08.565,t,f,999,FRAME
cmiwrks7f05l6itntvbczzk8x,"",Affordable Designs,,Misty,Black,,50,18,145,,,,0,150,1,,,t,2025-12-08 06:22:09.099,2025-12-08 06:22:09.099,t,f,999,FRAME
cmiwrksn305l8itnttgbzjjax,"",Affordable Designs,,Misty,Burgundy,,50,18,145,,,,0,150,1,,,t,2025-12-08 06:22:09.664,2025-12-08 06:22:09.664,t,f,999,FRAME
cmiwrkt2e05laitntjghe8ow6,"",Affordable Designs,,Misty,Pinegreen,,50,18,145,,,,0,150,0,,,t,2025-12-08 06:22:10.215,2025-12-08 06:22:10.215,t,f,999,FRAME
cmiwrkt9v05lbitntel1yuvnn,"",Affordable Designs,,Rina,Brown,,55,18,140,810146780274,,,79.95,180,1,,,t,2025-12-08 06:22:10.483,2025-12-08 06:22:10.483,t,f,999,FRAME
cmiwrktov05lditnt3zwam260,"",Affordable Designs,,Rina,Grey,,55,18,140,810146780281,,,79.95,180,1,,,t,2025-12-08 06:22:11.023,2025-12-08 06:22:11.023,t,f,999,FRAME
cmiwrku3c05lfitntb9b9yqyn,"",Affordable Designs,,Rina,Violet,,55,18,140,810146780298,,,79.95,180,1,,,t,2025-12-08 06:22:11.544,2025-12-08 06:22:11.544,t,f,999,FRAME
cmiwrkuhr05lhitnt0w68fcu9,"",Affordable Designs,,Tate,Black,,52,18,140,,,,79.95,120,1,,,t,2025-12-08 06:22:12.063,2025-12-08 06:22:12.063,t,f,999,FRAME
cmiwrkuwi05ljitnterlmqn8a,"",Affordable Designs,,Tate,Blue,,52,18,140,,,,79.95,120,1,,,t,2025-12-08 06:22:12.595,2025-12-08 06:22:12.595,t,f,999,FRAME
cmiwrkvcd05llitnt8a3k8634,"",Affordable Designs,,Tate,Brown,,52,18,140,,,,79.95,120,1,,,t,2025-12-08 06:22:13.165,2025-12-08 06:22:13.165,t,f,999,FRAME
cmiwrkvqz05lnitnt74acsb51,"",Affordable Designs,,Wade,Crystal,,56,17,145,,,,79.95,0,1,,,t,2025-12-08 06:22:13.691,2025-12-08 06:22:13.691,t,f,999,FRAME
cmiwrkw5o05lpitnt6416c5pu,"",Affordable Designs,,Wade,Grey,,56,17,145,,,,79.95,0,1,,,t,2025-12-08 06:22:14.221,2025-12-08 06:22:14.221,t,f,999,FRAME
cmiwrkwkc05lritntbs9z0e5w,"",Affordable Designs,,Wade,Navy,,56,17,145,,,,79.95,0,1,,,t,2025-12-08 06:22:14.748,2025-12-08 06:22:14.748,t,f,999,FRAME
cmiwrkwz205ltitntnbkox5hl,"",Affordable Designs,,Marvin,Black,,53,21,150,810146782353,,,79.95,0,1,,,t,2025-12-08 06:22:15.278,2025-12-08 06:22:15.278,t,f,999,FRAME
cmiwrkxe105lvitntu0lzobmq,"",Affordable Designs,,Marvin,Brown,,53,21,150,810146782346,,,79.95,0,1,,,t,2025-12-08 06:22:15.817,2025-12-08 06:22:15.817,t,f,999,FRAME
cmiwrkxsf05lxitntzmb1czeo,"",Affordable Designs,,Marvin,Grey,,53,21,150,810146782339,,,79.95,0,1,,,t,2025-12-08 06:22:16.336,2025-12-08 06:22:16.336,t,f,999,FRAME
cmiwrky8205lzitntrzk5k9y3,"",Michael Kors,,MK4104U PERTH,BLACK,3005,53,18,140,725125395519,,,64.84,195,1,,,t,2025-12-08 06:22:16.898,2025-12-08 06:22:16.898,t,f,999,FRAME
cmiwrkymv05m1itntxz96hymm,"",Michael Kors,,MK4151U WINDHAM,GREY DENIM,4009,53,16,140,725125533041,,,58.27,175,1,,,t,2025-12-08 06:22:17.431,2025-12-08 06:22:17.431,t,f,999,FRAME
